ID	CLASSIFI	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
4605	十六、日常生活（3）住/開夜車	戙牀板	戙床板	tʊŋ22 tʃʰɔŋ21 pan35	tʊŋ22 tʃʰɔŋ21 pan35	dung6 cong4 baan2	P193	開夜車2	原文作「棟牀板」
4606	十六、日常生活（3）住/開夜車	做通宵	做通宵	tʃu33 tʰʊŋ55 ɬiu55	tʃu33 tʰʊŋ55 ɬiu55	zu3 tung1 sliu1	P193	開夜車3	
4607	十六、日常生活（4）行/走路	行路	行路	haŋ21 lu22	haŋ21 lu22	haang4 lu6	P193	走路1	
4608	十六、日常生活（4）行/走路	行	行	haŋ21	haŋ21	haang4	P193	走路2	
4609	十六、日常生活（4）行/下地	去做工	去做工	hy33 tʃu33 kʊŋ55	hy33 tʃu33 kʊŋ55	hyu3 zu3 gung1	P193	下地，去地裏幹活	
4610	十六、日常生活（4）行/趕集	趁墟	趁墟	tʃʰɐn33 hy55	tʃʰɐn33 hy55	can3 hyu1	P193	趕集1	
4611	十六、日常生活（4）行/趕集	趕墟	赶墟	kɔn35 hy55	kɔn35 hy55	gon2 hyu1	P193	趕集2	
4612	十六、日常生活（4）行/趕集	去墟	去墟	hy33 hy55	hy33 hy55	hyu3 hyu1	P193	趕集3	
4613	十六、日常生活（4）行/成墟	成墟	成墟	ʃɛŋ21 hy55	ʃɛŋ21 hy55	seng4 hyu1	P193	成墟，集日人最多的時候	
4614	十六、日常生活（4）行/散墟	散墟	散墟	ɬan35 hy55	ɬan35 hy55	slaan2 hyu1	P193	散墟	
4615	十六、日常生活（4）行/走親戚	行親戚	行亲戚	haŋ21 tʃʰɐn55 tʃʰek5	haŋ21 tʃʰɐn55 tʃʰek5	haang4 can1 cik1	P193	走親戚1	
4616	十六、日常生活（4）行/走親戚	尋親戚	寻亲戚	tʃʰɐm21 tʃʰɐn55 tʃʰek5	tʃʰɐm21 tʃʰɐn55 tʃʰek5	cam4 can1 cik1	P193	走親戚2	
4617	十六、日常生活（4）行/出去了	出去哂	出去哂	tʃʰyt5 hy33 ɬai33	tʃʰyt5 hy33 ɬai33	cyut1 hyu3 slaai3	P193	出去了	
4618	十六、日常生活（4）行/回家	返屋	返屋	fan55 ʊk5	fan55 ʊk5	faan1 uk1	P193	回家	原文作「翻屋」
4619	十六、日常生活（4）行/回家了	返來哂	返来哂	fan55 lɐi21 ɬai33	fan55 lɐi21 ɬai33	faan1 lai4 slaai3	P193	回家了1	原文作「翻來哂」
4620	十六、日常生活（4）行/回家了	返屋哂	返屋哂	fan55 ʊk5 ɬai33	fan55 ʊk5 ɬai33	faan1 uk1 slaai3	P193	回家了2	原文作「翻屋哂」
4621	十六、日常生活（4）行/逛街	逛街	逛街	kʷaŋ22 kai55	kʷaŋ22 kai55	gwaang6 gaai1	P193	逛街1	
4622	十六、日常生活（4）行/逛街	行街	行街	haŋ21 kai55	haŋ21 kai55	haang4 gaai1	P193	逛街2	
4623	十六、日常生活（4）行/逛街	蕩街	荡街	tɔŋ22 kai55	tɔŋ22 kai55	dong6 gaai1	P193	逛街3	
4624	十六、日常生活（4）行/上街	出街	出街	tʃʰyt5 kai55	tʃʰyt5 kai55	cyut1 gaai1	P193	上街	
4625	十六、日常生活（4）行/散步	散步	散步	ɬan33 pu22	ɬan33 pu22	slaan3 bu6	P193	散步1	
4626	十六、日常生活（4）行/散步	行行	行行	haŋ21 haŋ21	haŋ21 haŋ21	haang4 haang4	P193	散步2	
4627	十六、日常生活（4）行/散步	行下	行下	haŋ21 ha24	haŋ21 ha24	haang4 haa5	P193	散步3	
4628	十六、日常生活（4）行/轉轉	捹捹	捹捹	pɐn33 pɐn33	pɐn33 pɐn33	ban3 ban3	P193	轉轉	原文有音無字
4629	十六、日常生活（4）行/騎自行車	騎車	骑车	kʰɛ21 tʃʰɛ55	kʰɛ21 tʃʰɛ55	ke4 ce1	P193	騎自行車1	
4630	十六、日常生活（4）行/騎自行車	踩車	踩车	tʃʰai35 tʃʰɛ55	tʃʰai35 tʃʰɛ55	caai2 ce1	P193	騎自行車2	
4631	十六、日常生活（4）行/騎自行車	坐單車	坐单车	tʃʰɔ24 tan55 tʃʰɛ55	tʃʰɔ24 tan55 tʃʰɛ55	co5 daan1 ce1	P193	騎自行車3	
4632	十六、日常生活（4）行/開汽車	抓車	抓车	tʃa55 tʃʰɛ55	tʃa55 tʃʰɛ55	zaa1 ce1	P193	開汽車1	
4633	十六、日常生活（4）行/開汽車	開車	开车	hɔi55 tʃʰɛ55	hɔi55 tʃʰɛ55	hoi1 ce1	P193	開汽車2	
4634	十六、日常生活（4）行/乘車	搭車	搭车	tap3 tʃʰɛ55	tap3 tʃʰɛ55	daap3 ce1	P193	乘車1	
4635	十六、日常生活（4）行/乘車	坐車	坐车	tʃʰɔ24 tʃʰɛ55	tʃʰɔ24 tʃʰɛ55	co5 ce1	P193	乘車2	
4636	十六、日常生活（4）行/搭順風車	搭順風車	搭顺风车	tap3 ʃɐn22 fʊŋ55 tʃʰɛ55	tap3 ʃɐn22 fʊŋ55 tʃʰɛ55	daap3 san6 fung1 ce1	P193	搭順風車1，搭便車	
4637	十六、日常生活（4）行/搭順風車	坐順風車	坐顺风车	tʃʰɔ24 ʃɐn22 fʊŋ55 tʃʰɛ55	tʃʰɔ24 ʃɐn22 fʊŋ55 tʃʰɛ55	co5 san6 fung1 ce1	P193	搭順風車2	
4638	十六、日常生活（4）行/乘船	搭船	搭船	tap3 ʃyn21	tap3 ʃyn21	daap3 syun4	P193	乘船1	
4639	十六、日常生活（4）行/乘船	坐船	坐船	tʃʰɔ24 ʃyn21	tʃʰɔ24 ʃyn21	co5 syun4	P193	乘船2	
4640	十六、日常生活（4）行/乘飛機	搭飛機	搭飞机	tap3 fi55 ki55	tap3 fi55 ki55	daap3 fi1 gi1	P193	乘飛機1	
4641	十六、日常生活（4）行/乘飛機	坐飛機	坐飞机	tʃʰɔ24 fi55 ki55	tʃʰɔ24 fi55 ki55	co5 fi1 gi1	P193	乘飛機2	
4642	十六、日常生活（4）行/扳車邊	扳車邊	扳车边	man55 tʃʰɛ55 pin55	man55 tʃʰɛ55 pin55	maan1 ce1 bin1	P193	扳車邊，搭別人的方便	原文[man55]有音無字
4643	十六、日常生活（4）行/兜客	兜客	兜客	tɐu55 hak3	tɐu55 hak3	dau1 haak3	P193	兜客，招攬乘客	
4644	十六、日常生活（4）行/拉客	拉客	拉客	lai55 hak3	lai55 hak3	laai1 haak3	P193	拉客，載客，也指攬客	
4645	十六、日常生活（4）行/搭客	搭客	搭客	tap3 hak3	tap3 hak3	daap3 haak3	P193	搭客，搭載乘客	
4646	十七、訟事/打官司	打官司	打官司	ta35 kun55 ʃi55	ta35 kun55 ʃi55	daa2 gun1 si1	P193	打官司	
4647	十七、訟事/告狀	告狀	告状	ku33 tʃɔŋ22	ku33 tʃɔŋ22	gu3 zong6	P193	告狀	原文「狀」字誤作[tʃɔŋ21]
4648	十七、訟事/原告	原告	原告	jyn21 ku33	jyn21 ku33	jyun4 gu3	P193	原告	
4649	十七、訟事/被告	被告	被告	pi22 ku33	pi22 ku33	bi6 gu3	P193	被告	
4650	十七、訟事/狀子	狀紙	状纸	tʃɔŋ22 tʃi35	tʃɔŋ22 tʃi35	zong6 zi2	P193	狀子	
4651	十七、訟事/坐堂	升堂	升堂	ʃeŋ55 tʰɔŋ21	ʃeŋ55 tʰɔŋ21	sing1 tong4	P193	坐堂	
4652	十七、訟事/退堂	退堂	退堂	tʰui33 tʰɔŋ21	tʰui33 tʰɔŋ21	tui3 tong4	P193	退堂	
4653	十七、訟事/問案	審案	审案	ʃɐm35 ɔn33	ʃɐm35 ɔn33	sam2 on3	P193	問案	
4654	十七、訟事/過堂	過堂	过堂	kɔ33 tʰɔŋ21	kɔ33 tʰɔŋ21	go3 tong4	P193	過堂	
4655	十七、訟事/證人	證人	证人	tʃeŋ33 jɐn21	tʃeŋ33 jɐn21	zing3 jan4	P193	證人	
4656	十七、訟事/人證	人證	人证	jɐn21 tʃeŋ33	jɐn21 tʃeŋ33	jan4 zing3	P193	人證	
4657	十七、訟事/物證	物證	物证	mɐt2 tʃeŋ33	mɐt2 tʃeŋ33	mat6 zing3	P193	物證	
4658	十七、訟事/對質	對證	对证	tui33 tʃeŋ33	tui33 tʃeŋ33	dui3 zing3	P193	對質	
4659	十七、訟事/刑事	刑事	刑事	jeŋ21 ʃi22	jeŋ21 ʃi22	jing4 si6	P193	刑事	
4660	十七、訟事/民事	民事	民事	mɐn21 ʃi22	mɐn21 ʃi22	man4 si6	P193	民事	
4661	十七、訟事/家務事	家務事	家务事	ka55 mu22 ʃi22	ka55 mu22 ʃi22	gaa1 mu6 si6	P194	家務事（清官難斷～事）	
4662	十七、訟事/律師	律師	律师	lɐt2 ʃi55	lɐt2 ʃi55	lat6 si1	P194	律師	
4663	十七、訟事/代書	代書	代书	tɔi22 ʃy55	tɔi22 ʃy55	doi6 syu1	P194	代書（代人寫狀子的）	
4664	十七、訟事/服	服	服	fʊk2	fʊk2	fuk6	P194	服	
4665	十七、訟事/不服	冇服	冇服	mu24 fʊk2	mu24 fʊk2	mu5 fuk6	P194	不服	
4666	十七、訟事/上訴	上訴	上诉	ʃœŋ22 ɬu33	ʃœŋ22 ɬu33	soeng6 slu3	P194	上訴	
4667	十七、訟事/宣判	判	判	pʰun33	pʰun33	pun3	P194	宣判	
4668	十七、訟事/招認	認	认	jeŋ22	jeŋ22	jing6	P194	招認	
4669	十七、訟事/口供	口供	口供	hɐu35 kʊŋ55	hɐu35 kʊŋ55	hau2 gung1	P194	口供	
4670	十七、訟事/供	供	供	kʊŋ55	kʊŋ55	gung1	P194	供（～出同謀）	
4671	十七、訟事/同謀	同夥	同伙	tʰʊŋ21 fɔ35	tʰʊŋ21 fɔ35	tung4 fo2	P194	同謀1	
4672	十七、訟事/同謀	同黨	同党	tʰʊŋ21 tɔŋ35	tʰʊŋ21 tɔŋ35	tung4 dong2	P194	同謀2	
4673	十七、訟事/同謀	同謀	同谋	tʰʊŋ21 mɐu21	tʰʊŋ21 mɐu21	tung4 mau4	P194	同謀3	
4674	十七、訟事/故犯	故犯	故犯	ku33 fan22	ku33 fan22	gu3 faan6	P194	故犯	
4675	十七、訟事/誤犯	誤犯	误犯	ŋ̍22 fan22	ŋ̍22 fan22	ng6 faan6	P194	誤犯	
4676	十七、訟事/犯法	犯法	犯法	fan22 fat3	fan22 fat3	faan6 faat3	P194	犯法	
4677	十七、訟事/犯罪	犯罪	犯罪	fan22 tʃui22	fan22 tʃui22	faan6 zui6	P194	犯罪	
4678	十七、訟事/誣告	誣告	诬告	mu55 ku33	mu55 ku33	mu1 gu3	P194	誣告	
4679	十七、訟事/連坐	連坐	连坐	lin21 tʃʰɔ24	lin21 tʃʰɔ24	lin4 co5	P194	連坐	
4680	十七、訟事/保釋	保釋	保释	pu35 ɬek5	pu35 ɬek5	bu2 slik1	P194	保釋	
4681	十七、訟事/取保	擔保	担保	tam55 pu35	tam55 pu35	daam1 bu2	P194	取保	
4682	十七、訟事/逮捕	捉	捉	tʃɔk3	tʃɔk3	zok3	P194	逮捕1	
4683	十七、訟事/逮捕	拉	拉	lai55	lai55	laai1	P194	逮捕2	
4684	十七、訟事/押解	解	解	kai33	kai33	gaai3	P194	押解	
4685	十七、訟事/囚車	犯車	犯车	fan22 tʃʰɛ55	fan22 tʃʰɛ55	faan6 ce1	P194	囚車	
4686	十七、訟事/清官	清官	清官	tʃʰeŋ55 kun55	tʃʰeŋ55 kun55	cing1 gun1	P194	青天老爺	原文分類作「青天老爺」
4687	十七、訟事/贓官	貪官	贪官	tʰam55 kun55	tʰam55 kun55	taam1 gun1	P194	贓官	
4688	十七、訟事/受賄	受賄	受贿	ʃɐu22 fui35	ʃɐu22 fui35	sau6 fui2	P194	受賄	
4689	十七、訟事/行賄	使錢	使钱	ʃɐi35 tʃʰin21	ʃɐi35 tʃʰin21	sai2 cin4	P194	行賄1	
4690	十七、訟事/行賄	搕錢	搕钱	ɐp5 tʃʰin21	ɐp5 tʃʰin21	ap1 cin4	P194	行賄2	原文[ɐp5]有音無字
4691	十七、訟事/罰款	罰錢	罚钱	fat2 tʃʰin21	fat2 tʃʰin21	faat6 cin4	P194	罰款	
4692	十七、訟事/斬首	斬頭	斩头	tʃɛm35 tʰɐu21	tʃɛm35 tʰɐu21	zem2 tau4	P194	斬首	
4693	十七、訟事/槍斃	槍斃	枪毙	tʃʰœŋ55 pi22	tʃʰœŋ55 pi22	coeng1 bi6	P194	槍斃1	
4694	十七、訟事/槍斃	打靶	打靶	ta35 pa35	ta35 pa35	daa2 baa2	P194	槍斃2	
4695	十七、訟事/斬條	牌	牌	pʰai21	pʰai21	paai4	P194	斬條，插在死囚背後驗明正身的木條	
4696	十七、訟事/拷打	打	打	ta35	ta35	daa2	P194	拷打	
4697	十七、訟事/打屁股	打屎窟	打屎窟	ta35 ʃi35 fɐt5	ta35 ʃi35 fɐt5	daa2 si2 fat1	P194	打屁股1，舊時刑罰	原文作「打屎窿」
4698	十七、訟事/打屁股	打板子	打板子	ta35 pan35 tʃi35	ta35 pan35 tʃi35	daa2 baan2 zi2	P194	打屁股2	
4699	十七、訟事/上枷	戴枷	戴枷	tai33 ka55	tai33 ka55	daai3 gaa1	P194	上枷	
4700	十七、訟事/手銬	手銬	手铐	ʃɐu35 kʰau33	ʃɐu35 kʰau33	sau2 kaau3	P194	手銬	原文「銬」字誤作[hau35]，又或誤讀成「手拷」
4701	十七、訟事/腳鐐	腳鏈	脚链	kœk3 lin35	kœk3 lin35	goek3 lin2	P194	腳鐐1	
4702	十七、訟事/腳鐐	腳銬	脚铐	kœk3 kʰau33	kœk3 kʰau33	goek3 kaau3	P194	腳鐐2	原文「銬」字誤作[hau35]，又或誤讀「拷」
4703	十七、訟事/綁起來	綁起身	绑起身	pɔŋ35 hi35 ʃɐn55	pɔŋ35 hi35 ʃɐn55	bong2 hi2 san1	P194	綁起來	
4704	十七、訟事/囚禁起來	困起身	困起身	wɐn33 hi35 ʃɐn55	wɐn33 hi35 ʃɐn55	wan3 hi2 san1	P194	囚禁起來	
4705	十七、訟事/坐牢	坐監	坐监	tʃʰɔ24 kam55	tʃʰɔ24 kam55	co5 gaam1	P194	坐牢1	
4706	十七、訟事/坐牢	踎監	踎监	mɐu55 kam55	mɐu55 kam55	mau1 gaam1	P194	坐牢2	
4707	十七、訟事/坐牢	墩監	墩监	tɐn35 kam55	tɐn35 kam55	dan2 gaam1	P194	坐牢3	
4708	十七、訟事/探監	探監	探监	tʰam33 kam55	tʰam33 kam55	taam3 gaam1	P194	探監	
4709	十七、訟事/越獄	偷趯	偷趯	tʰɐu55 tɛk3	tʰɐu55 tɛk3	tau1 dek3	P194	越獄	
4710	十七、訟事/立字據	立字據	立字据	lɐp2 tʃi22 ky33	lɐp2 tʃi22 ky33	lap6 zi6 gyu3	P194	立字據	
4711	十七、訟事/畫押	撳手印	揿手印	kɐm22 ʃɐu35 jɐn33	kɐm22 ʃɐu35 jɐn33	gam6 sau2 jan3	P194	按手印	
4712	十七、訟事/捐稅	交稅	交税	kɛu55 ʃui33	kɛu55 ʃui33	geu1 sui3	P194	捐稅	原文「稅」字誤作[ʃui55]
4713	十七、訟事/地租	地租	地租	ti22 tʃu55	ti22 tʃu55	di6 zu1	P194	地租	
4714	十七、訟事/地契	地契	地契	ti22 kʰɐi33	ti22 kʰɐi33	di6 kai3	P194	地契	
4715	十七、訟事/房租	屋租	屋租	ʊk5 tʃu55	ʊk5 tʃu55	uk1 zu1	P194	房租	原文分類作「屋租」
4716	十七、訟事/房契	屋契	屋契	ʊk5 kʰɐi33	ʊk5 kʰɐi33	uk1 kai3	P194	房契	原文分類作「屋契」
4717	十七、訟事/稅契	稅契	税契	ʃui33 kʰɐi33	ʃui33 kʰɐi33	sui3 kai3	P194	稅契	原文「稅」字誤作[ʃui55]
4718	十七、訟事/納稅	交稅	交税	kɛu55 ʃui33	kɛu55 ʃui33	geu1 sui3	P194	納稅1	原文「稅」字誤作[ʃui55]
4719	十七、訟事/納稅	納稅	纳税	nap2 ʃui33	nap2 ʃui33	naap6 sui3	P194	納稅2	原文「稅」字誤作[ʃui55]
4720	十七、訟事/執照	執照	执照	tʃɐp5 tʃiu33	tʃɐp5 tʃiu33	zap1 ziu3	P194	執照	
4721	十七、訟事/營業執照	牌照	牌照	pʰai21 tʃiu33	pʰai21 tʃiu33	paai4 ziu3	P194	營業執照	
4722	十七、訟事/告示	佈告	布告	pu33 ku33	pu33 ku33	bu3 gu3	P194	告示	
4723	十七、訟事/通知	通知	通知	tʰʊŋ55 tʃi55	tʰʊŋ55 tʃi55	tung1 zi1	P194	通知	
4724	十七、訟事/路條	路條	路条	lu22 tʰiu21	lu22 tʰiu21	lu6 tiu4	P195	路條	
4725	十七、訟事/命令	命令	命令	meŋ22 leŋ22	meŋ22 leŋ22	ming6 ling6	P195	命令	
4726	十七、訟事/印	大印	大印	tai22 jɐn33	tai22 jɐn33	daai6 jan3	P195	印1，官方圖章	
4727	十七、訟事/印	印	印	jɐn33	jɐn33	jan3	P195	印2	
4728	十七、訟事/印	公章	公章	kʊŋ55 tʃœŋ55	kʊŋ55 tʃœŋ55	gung1 zoeng1	P195	印3	
4729	十七、訟事/印	章	章	tʃœŋ55	tʃœŋ55	zoeng1	P195	印4	
4730	十七、訟事/私章	私章	私章	ʃi55 tʃœŋ55	ʃi55 tʃœŋ55	si1 zoeng1	P195	私章	
4731	十七、訟事/蓋章	抌印	抌印	tɐm35 jɐn33	tɐm35 jɐn33	dam2 jan3	P195	蓋章	
4732	十七、訟事/私訪	暗訪	暗访	ɐm33 fɔŋ35	ɐm33 fɔŋ35	am3 fong2	P195	私訪	
4733	十七、訟事/交代	交帶	交带	kɛu55 tai33	kɛu55 tai33	geu1 daai3	P195	交代，把經手的事務移交給接替的人	
4734	十七、訟事/上任	上任	上任	ʃœŋ24 jɐm22	ʃœŋ24 jɐm22	soeng5 jam6	P195	上任1	
4735	十七、訟事/上任	上臺	上台	ʃœŋ24 tʰɔi21	ʃœŋ24 tʰɔi21	soeng5 toi4	P195	上任2	
4736	十七、訟事/卸任	卸任	卸任	ɬɛ33 jɐm22	ɬɛ33 jɐm22	sle3 jam6	P195	卸任1	
4737	十七、訟事/卸任	落臺	落台	lɔk2 tʰɔi21	lɔk2 tʰɔi21	lok6 toi4	P195	卸任2	
4738	十七、訟事/罷免	罷免	罢免	pa22 min24	pa22 min24	baa6 min5	P195	罷免1	
4739	十七、訟事/罷免	罷官	罢官	pa22 kun55	pa22 kun55	baa6 gun1	P195	罷免2	
4740	十七、訟事/案卷	案卷	案卷	ɔn33 kyn35	ɔn33 kyn35	on3 gyun2	P195	案卷1	
4741	十七、訟事/案卷	宗卷	宗卷	tʃʊŋ55 kyn35	tʃʊŋ55 kyn35	zung1 gyun2	P195	案卷2	
4742	十七、訟事/傳票	傳票	传票	tʃʰyn21 pʰiu33	tʃʰyn21 pʰiu33	cyun4 piu3	P195	傳票	
4743	十八、交際/應酬	應酬	应酬	jeŋ33 tʃʰɐu21	jeŋ33 tʃʰɐu21	jing3 cau4	P195	應酬	
4744	十八、交際/來往	來往	来往	lɔi21 wɔŋ24	lɔi21 wɔŋ24	loi4 wong5	P195	來往	
4745	十八、交際/看人	睇人	睇人	tʰɐi35 jɐn21	tʰɐi35 jɐn21	tai2 jan4	P195	看人1，去看望人	
4746	十八、交際/看人	探	探	tʰam33	tʰam33	taam3	P195	看人2	
4747	十八、交際/拜訪	拜訪	拜访	pai33 fɔŋ35	pai33 fɔŋ35	baai3 fong2	P195	拜訪	
4748	十八、交際/回拜	回訪	回访	wui21 fɔŋ35	wui21 fɔŋ35	wui4 fong2	P195	回拜	
4749	十八、交際/客人	客人	客人	hak3 jɐn21	hak3 jɐn21	haak3 jan4	P195	客人1	
4750	十八、交際/客人	客	客	hak3	hak3	haak3	P195	客人2	
4751	十八、交際/請客	請客	请客	tʃʰeŋ35 hak3	tʃʰeŋ35 hak3	cing2 haak3	P195	請客1	
4752	十八、交際/請客	請飲	请饮	tʃʰeŋ35 jɐm35	tʃʰeŋ35 jɐm35	cing2 jam2	P195	請客2	
4753	十八、交際/招待	招待	招待	tʃiu55 tɔi22	tʃiu55 tɔi22	ziu1 doi6	P195	招待1	
4754	十八、交際/招待	招呼	招呼	tʃiu55 fu55	tʃiu55 fu55	ziu1 fu1	P195	招待2	
4755	十八、交際/男客	男客	男客	nam21 hak3	nam21 hak3	naam4 haak3	P195	男客	
4756	十八、交際/女客	女客	女客	ny24 hak3	ny24 hak3	nyu5 haak3	P195	女客	
4757	十八、交際/送禮	送禮	送礼	ɬʊŋ33 lɐi24	ɬʊŋ33 lɐi24	slung3 lai5	P195	送禮1	
4758	十八、交際/送禮	做人情	做人情	tʃu33 jɐn21 tʃʰeŋ21	tʃu33 jɐn21 tʃʰeŋ21	zu3 jan4 cing4	P195	送禮2	
4759	十八、交際/湊份子	佮份	佮份	kɐp3 fɐn22	kɐp3 fɐn22	gap3 fan6	P195	湊份子	
4760	十八、交際/禮物	禮物	礼物	lɐi24 mɐt2	lɐi24 mɐt2	lai5 mat6	P195	禮物1	
4761	十八、交際/禮物	禮	礼	lɐi24	lɐi24	lai5	P195	禮物2	
4762	十八、交際/禮物	人情	人情	jɐn21 tʃʰeŋ21	jɐn21 tʃʰeŋ21	jan4 cing4	P195	禮物3	
4763	十八、交際/人情	人情	人情	jɐn21 tʃʰeŋ21	jɐn21 tʃʰeŋ21	jan4 cing4	P195	人情	
4764	十八、交際/做客	做客	做客	tʃu33 hak3	tʃu33 hak3	zu3 haak3	P195	做客	
4765	十八、交際/欠人情	爭人情	争人情	tʃaŋ55 jɐn21 tʃʰeŋ21	tʃaŋ55 jɐn21 tʃʰeŋ21	zaang1 jan4 cing4	P195	欠人情	
4766	十八、交際/陪客（動賓）	陪客	陪客	pʰui21 hak3	pʰui21 hak3	pui4 haak3	P195	陪客（動賓）	
4767	十八、交際/送客	送客	送客	ɬʊŋ33 hak3	ɬʊŋ33 hak3	slung3 haak3	P195	送客	
4768	十八、交際/不送了	冇送啊	冇送啊	mu24 ɬʊŋ33 a33	mu24 ɬʊŋ33 a33	mu5 slung3 aa3	P195	不送了1（主人說的客氣話）	
4769	十八、交際/不送了	好行	好行	hu35 haŋ21	hu35 haŋ21	hu2 haang4	P195	不送了2（主人說的客氣話）	
4770	十八、交際/謝謝	多謝	多谢	tɔ55 tʃɛ22	tɔ55 tʃɛ22	do1 ze6	P195	謝謝1	
4771	十八、交際/謝謝	唔該	唔该	m̩21 kɔi55	m̩21 kɔi55	m4 goi1	P195	謝謝2	
4772	十八、交際/謝謝關心	有心	有心	jɐu24 ɬɐm55	jɐu24 ɬɐm55	jau5 slam1	P195	謝謝關心	
4773	十八、交際/客氣	客氣	客气	hak3 hi33	hak3 hi33	haak3 hi3	P195	客氣1	
4774	十八、交際/客氣	做客	做客	tʃu33 hak3	tʃu33 hak3	zu3 haak3	P195	客氣2	
4775	十八、交際/不客氣	冇客氣	冇客气	mu24 hak3 hi33	mu24 hak3 hi33	mu5 haak3 hi3	P195	不客氣1	
4776	十八、交際/不客氣	冇使客氣	冇使客气	mu24 ʃɐi35 hak3 hi33	mu24 ʃɐi35 hak3 hi33	mu5 sai2 haak3 hi3	P195	不客氣2	
4777	十八、交際/不用拘束	冇拘	冇拘	mu24 kʰy55	mu24 kʰy55	mu5 kyu1	P195	不用拘束	
4778	十八、交際/擺酒席	擺酒	摆酒	pai35 tʃɐu35	pai35 tʃɐu35	baai2 zau2	P195	擺酒席1	
4779	十八、交際/擺酒席	請酒	请酒	tʃʰeŋ35 tʃɐu35	tʃʰeŋ35 tʃɐu35	cing2 zau2	P195	擺酒席2	
4780	十八、交際/擺酒席	請飲	请饮	tʃʰeŋ35 jɐm35	tʃʰeŋ35 jɐm35	cing2 jam2	P195	擺酒席3	
4781	十八、交際/一桌酒席	一圍檯	一围台	a55 wɐi21 tʰɔi21	a55 wɐi21 tʰɔi21	aa1 wai4 toi4	P195	一桌酒席	
4782	十八、交際/請帖	請帖	请帖	tʃʰeŋ35 tʰip3	tʃʰeŋ35 tʰip3	cing2 tip3	P195	請帖	
4783	十八、交際/下請帖	發請帖	发请帖	fat3 tʃʰeŋ35 tʰip3	fat3 tʃʰeŋ35 tʰip3	faat3 cing2 tip3	P195	下請帖1	
4784	十八、交際/下請帖	落請帖	落请帖	lɔk2 tʃʰeŋ35 tʰip3	lɔk2 tʃʰeŋ35 tʰip3	lok6 cing2 tip3	P195	下請帖2	
4785	十八、交際/入席	入席	入席	jɐp2 tʃek2	jɐp2 tʃek2	jap6 zik6	P195	入席1	
4786	十八、交際/入席	坐埋檯	坐埋台	tʃʰɔ24 mai21 tʰɔi21	tʃʰɔ24 mai21 tʰɔi21	co5 maai4 toi4	P196	入席2	原文「埋」爲同音替代字
4787	十八、交際/入席	坐埋來	坐埋来	tʃʰɔ24 mai21 lɐi21	tʃʰɔ24 mai21 lɐi21	co5 maai4 lai4	P196	入席3	原文「埋」爲同音替代字
4788	十八、交際/上菜	上菜	上菜	ʃœŋ24 tʃʰɔi33	ʃœŋ24 tʃʰɔi33	soeng5 coi3	P196	上菜	
4789	十八、交際/斟酒	斟酒	斟酒	tʃɐm55 tʃɐu35	tʃɐm55 tʃɐu35	zam1 zau2	P196	斟酒	
4790	十八、交際/喝酒	飲酒	饮酒	jɐm35 tʃɐu35	jɐm35 tʃɐu35	jam2 zau2	P196	喝酒	
4791	十八、交際/勸酒	敬酒	敬酒	keŋ33 tʃɐu35	keŋ33 tʃɐu35	ging3 zau2	P196	勸酒	
4792	十八、交際/乾杯	乾杯	干杯	kɔn55 pui55	kɔn55 pui55	gon1 bui1	P196	乾杯1	
4793	十八、交際/乾杯	飲哂	饮哂	jɐm35 ɬai33	jɐm35 ɬai33	jam2 slaai3	P196	乾杯2	
4794	十八、交際/不和	冇啱	冇啱	mu24 ŋam55	mu24 ŋam55	mu5 ngaam1	P196	不和1（他們倆個～）	
4795	十八、交際/不和	冇同耍	冇同耍	mu24 tʰʊŋ21 ʃa35	mu24 tʰʊŋ21 ʃa35	mu5 tung4 saa2	P196	不和2	
4796	十八、交際/鄰居	隔籬鄰舍	隔篱邻舍	kak3 li21 lɐn21 ʃɛ24	kak3 li21 lɐn21 ʃɛ24	gaak3 li4 lan4 se5	P196	鄰居1	
4797	十八、交際/鄰居	街坊	街坊	kai55 fɔŋ55	kai55 fɔŋ55	gaai1 fong1	P196	鄰居2	
4798	十八、交際/朋友	朋友	朋友	pʰɐŋ21 jɐu24	pʰɐŋ21 jɐu24	pang4 jau5	P196	朋友1	
4799	十八、交際/朋友	老夥計	老伙计	lu24 fɔ35 ki33	lu24 fɔ35 ki33	lu5 fo2 gi3	P196	朋友2	
4800	十八、交際/朋友	友崽	友崽	jɐu35 tʃɐi35	jɐu35 tʃɐi35	jau2 zai2	P196	朋友3	原文「友」字作變調[24-35]
4801	十八、交際/朋友	友女	友女	jɐu24 ny35	jɐu24 ny35	jau5 nyu2	P196	朋友4	原文「女」字作變調[24-35]
4802	十八、交際/老朋友	老友鬼鬼	老友鬼鬼	lu24 jɐu24 kʷɐi35 kʷɐi35	lu24 jɐu24 kʷɐi35 kʷɐi35	lu5 jau5 gwai2 gwai2	P196	老朋友	
4803	十八、交際/冤家	冤家	冤家	jyn55 ka55	jyn55 ka55	jyun1 gaa1	P196	冤家1	
4804	十八、交際/冤家	對頭	对头	tui33 tʰɐu21	tui33 tʰɐu21	dui3 tau4	P196	冤家2	
4805	十八、交際/冤家	死對頭	死对头	ɬi35 tui33 tʰɐu21	ɬi35 tui33 tʰɐu21	sli2 dui3 tau4	P196	冤家3	
